sales_date,product,sales_quantity,price_per_item,total
2014-04-15,Kepala Ayam Goreng,1,4000,4000
2014-04-15,Kepala Ayam Goreng,2,4000,8000
2014-04-15,Kepala Ayam Goreng,1,4000,4000
2014-04-16,Kepala Ayam Goreng,1,4000,4000
2014-04-16,Kepala Ayam Goreng,1,4000,4000
2014-04-16,Kepala Ayam Goreng,1,4000,4000
2014-04-16,Kepala Ayam Goreng,1,4000,4000
2014-04-16,Kepala Ayam Goreng,1,4000,4000
2014-04-17,Kepala Ayam Goreng,1,4000,4000
2014-04-17,Kepala Ayam Goreng,1,4000,4000
2014-04-17,Kepala Ayam Goreng,2,4000,8000
2014-04-17,Kepala Ayam Goreng,1,4000,4000
2014-04-17,Kepala Ayam Goreng,1,4000,4000
2014-04-17,Kepala Ayam Goreng,1,4000,4000
2014-04-17,Kepala Ayam Goreng,1,4000,4000
2014-04-18,Kepala Ayam Goreng,1,4000,4000
2014-04-18,Kepala Ayam Goreng,1,4000,4000
2014-04-18,Kepala Ayam Goreng,2,4000,8000
2014-04-18,Kepala Ayam Goreng,2,4000,8000
2014-04-18,Kepala Ayam Goreng,2,4000,8000
2014-04-19,Kepala Ayam Goreng,1,4000,4000
2014-04-19,Kepala Ayam Goreng,1,4000,4000
2014-04-19,Kepala Ayam Goreng,1,4000,4000
2014-04-19,Kepala Ayam Goreng,1,4000,4000
2014-04-21,Kepala Ayam Goreng,1,4000,4000
2014-04-21,Kepala Ayam Goreng,1,4000,4000
2014-04-21,Kepala Ayam Goreng,1,4000,4000
2014-04-22,Kepala Ayam Goreng,1,4000,4000
2014-04-22,Kepala Ayam Goreng,2,4000,8000
2014-04-22,Kepala Ayam Goreng,1,4000,4000
2014-04-23,Kepala Ayam Goreng,1,4000,4000
2014-04-23,Kepala Ayam Goreng,1,4000,4000
2014-04-23,Kepala Ayam Goreng,1,4000,4000
2014-04-24,Kepala Ayam Goreng,1,4000,4000
2014-04-24,Kepala Ayam Goreng,1,4000,4000
2014-04-25,Kepala Ayam Goreng,3,4000,12000
2014-04-25,Kepala Ayam Goreng,1,4000,4000
2014-04-25,Kepala Ayam Goreng,1,4000,4000
2014-04-26,Kepala Ayam Goreng,3,4000,12000
2014-04-26,Kepala Ayam Goreng,2,4000,8000
2014-04-26,Kepala Ayam Goreng,1,4000,4000
2014-04-27,Kepala Ayam Goreng,1,4000,4000
2014-04-27,Kepala Ayam Goreng,1,4000,4000
2014-04-28,Kepala Ayam Goreng,1,4000,4000
2014-04-28,Kepala Ayam Goreng,1,4000,4000
2014-04-28,Kepala Ayam Goreng,1,4000,4000
2014-04-29,Kepala Ayam Goreng,1,4000,4000
2014-04-29,Kepala Ayam Goreng,1,4000,4000
2014-04-29,Kepala Ayam Goreng,1,4000,4000
2014-04-29,Kepala Ayam Goreng,1,4000,4000
2014-04-29,Kepala Ayam Goreng,1,4000,4000
2014-04-30,Kepala Ayam Goreng,1,4000,4000
2014-04-30,Kepala Ayam Goreng,1,4000,4000
2014-04-30,Kepala Ayam Goreng,2,4000,8000
2014-04-30,Kepala Ayam Goreng,1,4000,4000
2014-04-30,Kepala Ayam Goreng,1,4000,4000
2014-04-30,Kepala Ayam Goreng,1,4000,4000
2014-05-02,Kepala Ayam Goreng,1,4000,4000
2014-05-02,Kepala Ayam Goreng,2,4000,8000
2014-05-02,Kepala Ayam Goreng,2,4000,8000
2014-05-02,Kepala Ayam Goreng,1,4000,4000
2014-05-02,Kepala Ayam Goreng,1,4000,4000
2014-05-02,Kepala Ayam Goreng,1,4000,4000
2014-05-03,Kepala Ayam Goreng,1,4000,4000
2014-05-03,Kepala Ayam Goreng,1,4000,4000
2014-05-04,Kepala Ayam Goreng,1,4000,4000
2014-05-04,Kepala Ayam Goreng,1,4000,4000
2014-05-05,Kepala Ayam Goreng,1,4000,4000
2014-05-05,Kepala Ayam Goreng,3,4000,12000
2014-05-05,Kepala Ayam Goreng,1,4000,4000
2014-05-06,Kepala Ayam Goreng,1,4000,4000
2014-05-06,Kepala Ayam Goreng,2,4000,8000
2014-05-06,Kepala Ayam Goreng,1,4000,4000
2014-05-07,Kepala Ayam Goreng,2,4000,8000
2014-05-07,Kepala Ayam Goreng,1,4000,4000
2014-05-08,Kepala Ayam Goreng,1,4000,4000
2014-05-08,Kepala Ayam Goreng,1,4000,4000
2014-05-08,Kepala Ayam Goreng,2,4000,8000
2014-05-08,Kepala Ayam Goreng,1,4000,4000
2014-05-09,Kepala Ayam Goreng,1,4000,4000
2014-05-09,Kepala Ayam Goreng,1,4000,4000
2014-05-09,Kepala Ayam Goreng,1,4000,4000
2014-05-09,Kepala Ayam Goreng,1,4000,4000
2014-05-09,Kepala Ayam Goreng,1,4000,4000
2014-05-10,Kepala Ayam Goreng,2,4000,8000
2014-05-10,Kepala Ayam Goreng,2,4000,8000
2014-05-10,Kepala Ayam Goreng,2,4000,8000
2014-05-10,Kepala Ayam Goreng,1,4000,4000
2014-05-10,Kepala Ayam Goreng,1,4000,4000
2014-05-10,Kepala Ayam Goreng,1,4000,4000
2014-05-11,Kepala Ayam Goreng,1,4000,4000
2014-05-12,Kepala Ayam Goreng,3,4000,12000
2014-05-12,Kepala Ayam Goreng,2,4000,8000
2014-05-12,Kepala Ayam Goreng,1,4000,4000
2014-05-12,Kepala Ayam Goreng,1,4000,4000
2014-05-12,Kepala Ayam Goreng,1,4000,4000
2014-05-12,Kepala Ayam Goreng,1,4000,4000
2014-05-13,Kepala Ayam Goreng,1,4000,4000
2014-05-13,Kepala Ayam Goreng,2,4000,8000
2014-05-13,Kepala Ayam Goreng,1,4000,4000
2014-05-13,Kepala Ayam Goreng,1,4000,4000
2014-05-13,Kepala Ayam Goreng,1,4000,4000
2014-05-13,Kepala Ayam Goreng,1,4000,4000
2014-05-14,Kepala Ayam Goreng,1,4000,4000
2014-05-14,Kepala Ayam Goreng,1,4000,4000
2014-05-14,Kepala Ayam Goreng,1,4000,4000
2014-05-14,Kepala Ayam Goreng,3,4000,12000
2014-05-15,Kepala Ayam Goreng,1,4000,4000
2014-05-15,Kepala Ayam Goreng,1,4000,4000
2014-05-15,Kepala Ayam Goreng,1,4000,4000
2014-05-16,Kepala Ayam Goreng,1,4000,4000
2014-05-16,Kepala Ayam Goreng,1,4000,4000
2014-05-16,Kepala Ayam Goreng,1,4000,4000
2014-05-17,Kepala Ayam Goreng,2,4000,8000
2014-05-17,Kepala Ayam Goreng,1,4000,4000
2014-05-18,Kepala Ayam Goreng,1,4000,4000
2014-05-18,Kepala Ayam Goreng,3,4000,12000
2014-05-18,Kepala Ayam Goreng,1,4000,4000
2014-05-19,Kepala Ayam Goreng,1,4000,4000
2014-05-19,Kepala Ayam Goreng,2,4000,8000
2014-05-19,Kepala Ayam Goreng,1,4000,4000
2014-05-19,Kepala Ayam Goreng,1,4000,4000
2014-05-19,Kepala Ayam Goreng,1,4000,4000
2014-05-19,Kepala Ayam Goreng,1,4000,4000
2014-05-20,Kepala Ayam Goreng,1,4000,4000
2014-05-20,Kepala Ayam Goreng,1,4000,4000
2014-05-20,Kepala Ayam Goreng,1,4000,4000
2014-05-20,Kepala Ayam Goreng,1,4000,4000
2014-05-20,Kepala Ayam Goreng,1,4000,4000
2014-05-20,Kepala Ayam Goreng,1,4000,4000
2014-05-20,Kepala Ayam Goreng,1,4000,4000
2014-05-21,Kepala Ayam Goreng,1,4000,4000
2014-05-21,Kepala Ayam Goreng,1,4000,4000
2014-05-21,Kepala Ayam Goreng,2,4000,8000
2014-05-21,Kepala Ayam Goreng,1,4000,4000
2014-05-21,Kepala Ayam Goreng,1,4000,4000
2014-05-21,Kepala Ayam Goreng,1,4000,4000
2014-05-21,Kepala Ayam Goreng,1,4000,4000
2014-05-21,Kepala Ayam Goreng,2,4000,8000
2014-05-22,Kepala Ayam Goreng,1,4000,4000
2014-05-22,Kepala Ayam Goreng,1,4000,4000
2014-05-23,Kepala Ayam Goreng,2,4000,8000
2014-05-23,Kepala Ayam Goreng,2,4000,8000
2014-05-23,Kepala Ayam Goreng,1,4000,4000
2014-05-24,Kepala Ayam Goreng,1,4000,4000
2014-05-24,Kepala Ayam Goreng,2,4000,8000
2014-05-24,Kepala Ayam Goreng,1,4000,4000
2014-05-24,Kepala Ayam Goreng,1,4000,4000
2014-05-25,Kepala Ayam Goreng,1,4000,4000
2014-05-26,Kepala Ayam Goreng,3,4000,12000
2014-05-26,Kepala Ayam Goreng,1,4000,4000
2014-05-26,Kepala Ayam Goreng,2,4000,8000
2014-05-26,Kepala Ayam Goreng,1,4000,4000
2014-05-26,Kepala Ayam Goreng,1,4000,4000
2014-05-27,Kepala Ayam Goreng,1,4000,4000
2014-05-27,Kepala Ayam Goreng,1,4000,4000
2014-05-27,Kepala Ayam Goreng,1,4000,4000
2014-05-27,Kepala Ayam Goreng,1,4000,4000
2014-05-27,Kepala Ayam Goreng,1,4000,4000
2014-05-28,Kepala Ayam Goreng,1,4000,4000
2014-05-28,Kepala Ayam Goreng,1,4000,4000
2014-05-29,Kepala Ayam Goreng,1,4000,4000
2014-05-29,Kepala Ayam Goreng,1,4000,4000
2014-05-29,Kepala Ayam Goreng,2,4000,8000
2014-05-29,Kepala Ayam Goreng,2,4000,8000
2014-05-29,Kepala Ayam Goreng,1,4000,4000
2014-05-30,Kepala Ayam Goreng,1,4000,4000
2014-05-30,Kepala Ayam Goreng,1,4000,4000
2014-05-31,Kepala Ayam Goreng,1,4000,4000
2014-05-31,Kepala Ayam Goreng,1,4000,4000
2014-06-01,Kepala Ayam Goreng,1,4000,4000
2014-06-02,Kepala Ayam Goreng,2,4000,8000
2014-06-02,Kepala Ayam Goreng,2,4000,8000
2014-06-02,Kepala Ayam Goreng,1,4000,4000
2014-06-02,Kepala Ayam Goreng,2,4000,8000
2014-06-02,Kepala Ayam Goreng,1,4000,4000
2014-06-02,Kepala Ayam Goreng,2,4000,8000
2014-06-03,Kepala Ayam Goreng,1,4000,4000
2014-06-03,Kepala Ayam Goreng,2,4000,8000
2014-06-04,Kepala Ayam Goreng,1,4000,4000
2014-06-04,Kepala Ayam Goreng,1,4000,4000
2014-06-04,Kepala Ayam Goreng,1,4000,4000
2014-06-04,Kepala Ayam Goreng,1,4000,4000
2014-06-05,Kepala Ayam Goreng,2,4000,8000
2014-06-05,Kepala Ayam Goreng,1,4000,4000
2014-06-05,Kepala Ayam Goreng,1,4000,4000
2014-06-05,Kepala Ayam Goreng,1,4000,4000
2014-06-06,Kepala Ayam Goreng,1,4000,4000
2014-06-06,Kepala Ayam Goreng,2,4000,8000
2014-06-07,Kepala Ayam Goreng,1,4000,4000
2014-06-07,Kepala Ayam Goreng,3,4000,12000
2014-06-07,Kepala Ayam Goreng,1,4000,4000
2014-06-07,Kepala Ayam Goreng,1,4000,4000
2014-06-07,Kepala Ayam Goreng,1,4000,4000
2014-06-07,Kepala Ayam Goreng,1,4000,4000
2014-06-08,Kepala Ayam Goreng,1,4000,4000
2014-06-08,Kepala Ayam Goreng,1,4000,4000
2014-06-08,Kepala Ayam Goreng,1,4000,4000
2014-06-09,Kepala Ayam Goreng,1,4000,4000
2014-06-09,Kepala Ayam Goreng,1,4000,4000
2014-06-09,Kepala Ayam Goreng,1,4000,4000
2014-06-09,Kepala Ayam Goreng,2,4000,8000
2014-06-10,Kepala Ayam Goreng,2,4000,8000
2014-06-10,Kepala Ayam Goreng,1,4000,4000
2014-06-10,Kepala Ayam Goreng,1,4000,4000
2014-06-10,Kepala Ayam Goreng,1,4000,4000
2014-06-11,Kepala Ayam Goreng,1,4000,4000
2014-06-11,Kepala Ayam Goreng,1,4000,4000
2014-06-11,Kepala Ayam Goreng,1,4000,4000
2014-06-12,Kepala Ayam Goreng,1,4000,4000
2014-06-13,Kepala Ayam Goreng,1,4000,4000
2014-06-13,Kepala Ayam Goreng,1,4000,4000
2014-06-13,Kepala Ayam Goreng,1,4000,4000
2014-06-13,Kepala Ayam Goreng,2,4000,8000
2014-06-14,Kepala Ayam Goreng,1,4000,4000
2014-06-14,Kepala Ayam Goreng,2,4000,8000
2014-06-14,Kepala Ayam Goreng,3,4000,12000
2014-06-16,Kepala Ayam Goreng,2,4000,8000
2014-06-16,Kepala Ayam Goreng,1,4000,4000
2014-06-16,Kepala Ayam Goreng,1,4000,4000
2014-06-16,Kepala Ayam Goreng,1,4000,4000
2014-06-16,Kepala Ayam Goreng,1,4000,4000
2014-06-16,Kepala Ayam Goreng,1,4000,4000
2014-06-16,Kepala Ayam Goreng,1,4000,4000
2014-06-17,Kepala Ayam Goreng,1,4000,4000
2014-06-17,Kepala Ayam Goreng,1,4000,4000
2014-06-17,Kepala Ayam Goreng,1,4000,4000
2014-06-17,Kepala Ayam Goreng,1,4000,4000
2014-06-18,Kepala Ayam Goreng,2,4000,8000
2014-06-18,Kepala Ayam Goreng,1,4000,4000
2014-06-18,Kepala Ayam Goreng,1,4000,4000
2014-06-18,Kepala Ayam Goreng,2,4000,8000
2014-06-19,Kepala Ayam Goreng,1,4000,4000
2014-06-20,Kepala Ayam Goreng,1,4000,4000
2014-06-20,Kepala Ayam Goreng,1,4000,4000
2014-06-20,Kepala Ayam Goreng,1,4000,4000
2014-06-21,Kepala Ayam Goreng,2,4000,8000
2014-06-22,Kepala Ayam Goreng,1,4000,4000
2014-06-22,Kepala Ayam Goreng,1,4000,4000
2014-06-22,Kepala Ayam Goreng,1,4000,4000
2014-06-22,Kepala Ayam Goreng,1,4000,4000
2014-06-23,Kepala Ayam Goreng,1,4000,4000
2014-06-23,Kepala Ayam Goreng,2,4000,8000
2014-06-24,Kepala Ayam Goreng,1,4000,4000
2014-06-24,Kepala Ayam Goreng,1,4000,4000
2014-06-24,Kepala Ayam Goreng,1,4000,4000
2014-06-24,Kepala Ayam Goreng,1,4000,4000
2014-06-25,Kepala Ayam Goreng,2,4000,8000
2014-06-25,Kepala Ayam Goreng,2,4000,8000
2014-06-25,Kepala Ayam Goreng,1,4000,4000
2014-06-25,Kepala Ayam Goreng,1,4000,4000
2014-06-25,Kepala Ayam Goreng,1,4000,4000
2014-06-26,Kepala Ayam Goreng,3,4000,12000
2014-06-26,Kepala Ayam Goreng,1,4000,4000
2014-06-26,Kepala Ayam Goreng,1,4000,4000
2014-06-26,Kepala Ayam Goreng,2,4000,8000
2014-06-26,Kepala Ayam Goreng,2,4000,8000
2014-06-26,Kepala Ayam Goreng,1,4000,4000
2014-06-26,Kepala Ayam Goreng,1,4000,4000
2014-06-26,Kepala Ayam Goreng,1,4000,4000
2014-06-27,Kepala Ayam Goreng,1,4000,4000
2014-06-27,Kepala Ayam Goreng,2,4000,8000
2014-06-27,Kepala Ayam Goreng,1,4000,4000
2014-06-27,Kepala Ayam Goreng,1,4000,4000
2014-06-27,Kepala Ayam Goreng,1,4000,4000
2014-06-28,Kepala Ayam Goreng,1,4000,4000
2014-06-28,Kepala Ayam Goreng,3,4000,12000
2014-06-28,Kepala Ayam Goreng,1,4000,4000
2014-06-29,Kepala Ayam Goreng,1,4000,4000
2014-06-30,Kepala Ayam Goreng,1,4000,4000
2014-07-01,Kepala Ayam Goreng,1,4000,4000
2014-07-01,Kepala Ayam Goreng,1,4000,4000
2014-07-02,Kepala Ayam Goreng,1,4000,4000
2014-07-02,Kepala Ayam Goreng,2,4000,8000
2014-07-02,Kepala Ayam Goreng,1,4000,4000
2014-07-03,Kepala Ayam Goreng,3,4000,12000
2014-07-03,Kepala Ayam Goreng,1,4000,4000
2014-07-03,Kepala Ayam Goreng,2,4000,8000
2014-07-03,Kepala Ayam Goreng,1,4000,4000
2014-07-04,Kepala Ayam Goreng,1,4000,4000
2014-07-04,Kepala Ayam Goreng,1,4000,4000
2014-07-04,Kepala Ayam Goreng,1,4000,4000
2014-07-04,Kepala Ayam Goreng,2,4000,8000
2014-07-04,Kepala Ayam Goreng,2,4000,8000
2014-07-05,Kepala Ayam Goreng,1,4000,4000
2014-07-05,Kepala Ayam Goreng,1,4000,4000
2014-07-05,Kepala Ayam Goreng,1,4000,4000
2014-07-05,Kepala Ayam Goreng,2,4000,8000
2014-07-05,Kepala Ayam Goreng,1,4000,4000
2014-07-06,Kepala Ayam Goreng,1,4000,4000
2014-07-06,Kepala Ayam Goreng,1,4000,4000
2014-07-06,Kepala Ayam Goreng,1,4000,4000
2014-07-07,Kepala Ayam Goreng,1,4000,4000
2014-07-07,Kepala Ayam Goreng,1,4000,4000
2014-07-07,Kepala Ayam Goreng,1,4000,4000
2014-07-07,Kepala Ayam Goreng,1,4000,4000
2014-07-08,Kepala Ayam Goreng,1,4000,4000
2014-07-08,Kepala Ayam Goreng,1,4000,4000
2014-07-08,Kepala Ayam Goreng,1,4000,4000
2014-07-09,Kepala Ayam Goreng,1,4000,4000
2014-07-09,Kepala Ayam Goreng,1,4000,4000
2014-07-09,Kepala Ayam Goreng,1,4000,4000
2014-07-09,Kepala Ayam Goreng,1,4000,4000
2014-07-09,Kepala Ayam Goreng,1,4000,4000
2014-07-10,Kepala Ayam Goreng,4,4000,16000
2014-07-10,Kepala Ayam Goreng,1,4000,4000
2014-07-10,Kepala Ayam Goreng,1,4000,4000
2014-07-10,Kepala Ayam Goreng,1,4000,4000
2014-07-10,Kepala Ayam Goreng,1,4000,4000
2014-07-11,Kepala Ayam Goreng,1,4000,4000
2014-07-11,Kepala Ayam Goreng,2,4000,8000
2014-07-11,Kepala Ayam Goreng,1,4000,4000
2014-07-12,Kepala Ayam Goreng,3,4000,12000
2014-07-12,Kepala Ayam Goreng,3,4000,12000
2014-07-12,Kepala Ayam Goreng,1,4000,4000
2014-07-12,Kepala Ayam Goreng,1,4000,4000
2014-07-12,Kepala Ayam Goreng,3,4000,12000
2014-07-13,Kepala Ayam Goreng,1,4000,4000
2014-07-14,Kepala Ayam Goreng,2,4000,8000
2014-07-14,Kepala Ayam Goreng,1,4000,4000
2014-07-15,Kepala Ayam Goreng,1,4000,4000
2014-07-16,Kepala Ayam Goreng,1,4000,4000
2014-07-16,Kepala Ayam Goreng,1,4000,4000
2014-07-16,Kepala Ayam Goreng,1,4000,4000
2014-07-17,Kepala Ayam Goreng,1,4000,4000
2014-07-17,Kepala Ayam Goreng,1,4000,4000
2014-07-17,Kepala Ayam Goreng,1,4000,4000
2014-07-17,Kepala Ayam Goreng,1,4000,4000
2014-07-17,Kepala Ayam Goreng,1,4000,4000
2014-07-18,Kepala Ayam Goreng,1,4000,4000
2014-07-18,Kepala Ayam Goreng,1,4000,4000
2014-07-19,Kepala Ayam Goreng,1,4000,4000
2014-07-19,Kepala Ayam Goreng,1,4000,4000
2014-07-19,Kepala Ayam Goreng,1,4000,4000
2014-07-19,Kepala Ayam Goreng,2,4000,8000
2014-07-19,Kepala Ayam Goreng,1,4000,4000
2014-07-20,Kepala Ayam Goreng,1,4000,4000
2014-07-21,Kepala Ayam Goreng,4,4000,16000
2014-07-21,Kepala Ayam Goreng,2,4000,8000
2014-07-21,Kepala Ayam Goreng,2,4000,8000
2014-07-22,Kepala Ayam Goreng,1,4000,4000
2014-07-22,Kepala Ayam Goreng,1,4000,4000
2014-07-22,Kepala Ayam Goreng,1,4000,4000
2014-07-23,Kepala Ayam Goreng,1,4000,4000
2014-07-23,Kepala Ayam Goreng,1,4000,4000
2014-07-24,Kepala Ayam Goreng,2,4000,8000
2014-07-24,Kepala Ayam Goreng,1,4000,4000
2014-07-24,Kepala Ayam Goreng,1,4000,4000
2014-07-24,Kepala Ayam Goreng,1,4000,4000
2014-07-24,Kepala Ayam Goreng,1,4000,4000
2014-07-25,Kepala Ayam Goreng,1,4000,4000
2014-07-25,Kepala Ayam Goreng,2,4000,8000
2014-07-25,Kepala Ayam Goreng,1,4000,4000
2014-07-25,Kepala Ayam Goreng,1,4000,4000
2014-07-25,Kepala Ayam Goreng,1,4000,4000
2014-07-25,Kepala Ayam Goreng,1,4000,4000
2014-07-25,Kepala Ayam Goreng,1,4000,4000
2014-07-26,Kepala Ayam Goreng,1,4000,4000
2014-07-26,Kepala Ayam Goreng,1,4000,4000
2014-07-26,Kepala Ayam Goreng,2,4000,8000
2014-07-26,Kepala Ayam Goreng,1,4000,4000
2014-07-26,Kepala Ayam Goreng,1,4000,4000
2014-07-26,Kepala Ayam Goreng,1,4000,4000
2014-07-27,Kepala Ayam Goreng,2,4000,8000
2014-07-28,Kepala Ayam Goreng,1,4000,4000
2014-07-28,Kepala Ayam Goreng,1,4000,4000
2014-07-29,Kepala Ayam Goreng,1,4000,4000
2014-07-30,Kepala Ayam Goreng,2,4000,8000
2014-07-30,Kepala Ayam Goreng,3,4000,12000
2014-07-31,Kepala Ayam Goreng,1,4000,4000
2014-07-31,Kepala Ayam Goreng,1,4000,4000
2014-07-31,Kepala Ayam Goreng,1,4000,4000
2014-07-31,Kepala Ayam Goreng,1,4000,4000
2014-08-01,Kepala Ayam Goreng,1,4000,4000
2014-08-01,Kepala Ayam Goreng,1,4000,4000
2014-08-01,Kepala Ayam Goreng,1,4000,4000
2014-08-02,Kepala Ayam Goreng,2,4000,8000
2014-08-02,Kepala Ayam Goreng,1,4000,4000
2014-08-02,Kepala Ayam Goreng,1,4000,4000
2014-08-02,Kepala Ayam Goreng,1,4000,4000
2014-08-02,Kepala Ayam Goreng,1,4000,4000
2014-08-03,Kepala Ayam Goreng,1,4000,4000
2014-08-03,Kepala Ayam Goreng,1,4000,4000
2014-08-03,Kepala Ayam Goreng,1,4000,4000
2014-08-04,Kepala Ayam Goreng,2,4000,8000
2014-08-04,Kepala Ayam Goreng,2,4000,8000
2014-08-04,Kepala Ayam Goreng,2,4000,8000
2014-08-04,Kepala Ayam Goreng,1,4000,4000
2014-08-05,Kepala Ayam Goreng,1,4000,4000
2014-08-05,Kepala Ayam Goreng,1,4000,4000
2014-08-05,Kepala Ayam Goreng,1,4000,4000
2014-08-06,Kepala Ayam Goreng,1,4000,4000
2014-08-06,Kepala Ayam Goreng,1,4000,4000
2014-08-07,Kepala Ayam Goreng,1,4000,4000
2014-08-07,Kepala Ayam Goreng,2,4000,8000
2014-08-08,Kepala Ayam Goreng,1,4000,4000
2014-08-08,Kepala Ayam Goreng,1,4000,4000
2014-08-08,Kepala Ayam Goreng,1,4000,4000
2014-08-08,Kepala Ayam Goreng,1,4000,4000
2014-08-08,Kepala Ayam Goreng,1,4000,4000
2014-08-09,Kepala Ayam Goreng,1,4000,4000
2014-08-09,Kepala Ayam Goreng,1,4000,4000
2014-08-09,Kepala Ayam Goreng,1,4000,4000
2014-08-09,Kepala Ayam Goreng,1,4000,4000
2014-08-09,Kepala Ayam Goreng,1,4000,4000
2014-08-09,Kepala Ayam Goreng,1,4000,4000
2014-08-10,Kepala Ayam Goreng,1,4000,4000
2014-08-10,Kepala Ayam Goreng,1,4000,4000
2014-08-10,Kepala Ayam Goreng,1,4000,4000
2014-08-10,Kepala Ayam Goreng,1,4000,4000
2014-08-11,Kepala Ayam Goreng,1,4000,4000
2014-08-11,Kepala Ayam Goreng,1,4000,4000
2014-08-11,Kepala Ayam Goreng,2,4000,8000
2014-08-11,Kepala Ayam Goreng,1,4000,4000
2014-08-11,Kepala Ayam Goreng,2,4000,8000
2014-08-11,Kepala Ayam Goreng,1,4000,4000
2014-08-11,Kepala Ayam Goreng,2,4000,8000
2014-08-12,Kepala Ayam Goreng,1,4000,4000
2014-08-12,Kepala Ayam Goreng,1,4000,4000
2014-08-12,Kepala Ayam Goreng,1,4000,4000
2014-08-12,Kepala Ayam Goreng,1,4000,4000
2014-08-12,Kepala Ayam Goreng,1,4000,4000
2014-08-13,Kepala Ayam Goreng,1,4000,4000
2014-08-14,Kepala Ayam Goreng,1,4000,4000
2014-08-14,Kepala Ayam Goreng,1,4000,4000
2014-08-14,Kepala Ayam Goreng,1,4000,4000
2014-08-14,Kepala Ayam Goreng,1,4000,4000
2014-08-14,Kepala Ayam Goreng,2,4000,8000
2014-08-15,Kepala Ayam Goreng,1,4000,4000
2014-08-15,Kepala Ayam Goreng,1,4000,4000
2014-08-15,Kepala Ayam Goreng,1,4000,4000
2014-08-15,Kepala Ayam Goreng,1,4000,4000
2014-08-15,Kepala Ayam Goreng,2,4000,8000
2014-08-15,Kepala Ayam Goreng,1,4000,4000
2014-08-16,Kepala Ayam Goreng,1,4000,4000
2014-08-16,Kepala Ayam Goreng,1,4000,4000
2014-08-16,Kepala Ayam Goreng,1,4000,4000
2014-08-16,Kepala Ayam Goreng,1,4000,4000
2014-08-16,Kepala Ayam Goreng,1,4000,4000
2014-08-17,Kepala Ayam Goreng,1,4000,4000
2014-08-17,Kepala Ayam Goreng,1,4000,4000
2014-08-18,Kepala Ayam Goreng,1,4000,4000
2014-08-18,Kepala Ayam Goreng,1,4000,4000
2014-08-18,Kepala Ayam Goreng,1,4000,4000
2014-08-18,Kepala Ayam Goreng,1,4000,4000
2014-08-19,Kepala Ayam Goreng,1,4000,4000
2014-08-19,Kepala Ayam Goreng,3,4000,12000
2014-08-19,Kepala Ayam Goreng,1,4000,4000
2014-08-20,Kepala Ayam Goreng,1,4000,4000
2014-08-20,Kepala Ayam Goreng,1,4000,4000
2014-08-21,Kepala Ayam Goreng,1,4000,4000
2014-08-21,Kepala Ayam Goreng,1,4000,4000
2014-08-22,Kepala Ayam Goreng,1,4000,4000
2014-08-22,Kepala Ayam Goreng,1,4000,4000
2014-08-22,Kepala Ayam Goreng,1,4000,4000
2014-08-22,Kepala Ayam Goreng,2,4000,8000
2014-08-23,Kepala Ayam Goreng,1,4000,4000
2014-08-24,Kepala Ayam Goreng,3,4000,12000
2014-08-25,Kepala Ayam Goreng,1,4000,4000
2014-08-25,Kepala Ayam Goreng,1,4000,4000
2014-08-25,Kepala Ayam Goreng,1,4000,4000
2014-08-26,Kepala Ayam Goreng,1,4000,4000
2014-08-26,Kepala Ayam Goreng,2,4000,8000
2014-08-27,Kepala Ayam Goreng,1,4000,4000
2014-08-27,Kepala Ayam Goreng,1,4000,4000
2014-08-27,Kepala Ayam Goreng,1,4000,4000
2014-08-27,Kepala Ayam Goreng,1,4000,4000
2014-08-28,Kepala Ayam Goreng,1,4000,4000
2014-08-28,Kepala Ayam Goreng,2,4000,8000
2014-08-28,Kepala Ayam Goreng,1,4000,4000
2014-08-28,Kepala Ayam Goreng,1,4000,4000
2014-08-28,Kepala Ayam Goreng,1,4000,4000
2014-08-29,Kepala Ayam Goreng,1,4000,4000
2014-08-29,Kepala Ayam Goreng,1,4000,4000
2014-08-29,Kepala Ayam Goreng,3,4000,12000
2014-08-30,Kepala Ayam Goreng,1,4000,4000
2014-08-30,Kepala Ayam Goreng,3,4000,12000
2014-08-30,Kepala Ayam Goreng,1,4000,4000
2014-08-30,Kepala Ayam Goreng,1,4000,4000
2014-08-30,Kepala Ayam Goreng,1,4000,4000
2014-08-31,Kepala Ayam Goreng,1,4000,4000
2014-09-01,Kepala Ayam Goreng,1,4000,4000
2014-09-02,Kepala Ayam Goreng,1,4000,4000
2014-09-02,Kepala Ayam Goreng,1,4000,4000
2014-09-02,Kepala Ayam Goreng,1,4000,4000
2014-09-02,Kepala Ayam Goreng,1,4000,4000
2014-09-02,Kepala Ayam Goreng,1,4000,4000
2014-09-02,Kepala Ayam Goreng,1,4000,4000
2014-09-03,Kepala Ayam Goreng,1,4000,4000
2014-09-03,Kepala Ayam Goreng,1,4000,4000
2014-09-03,Kepala Ayam Goreng,2,4000,8000
2014-09-04,Kepala Ayam Goreng,2,4000,8000
2014-09-04,Kepala Ayam Goreng,1,4000,4000
2014-09-05,Kepala Ayam Goreng,1,4000,4000
2014-09-05,Kepala Ayam Goreng,2,4000,8000
2014-09-06,Kepala Ayam Goreng,1,4000,4000
2014-09-06,Kepala Ayam Goreng,1,4000,4000
2014-09-06,Kepala Ayam Goreng,1,4000,4000
2014-09-06,Kepala Ayam Goreng,1,4000,4000
